Accession	GenBank_RefSeq	Organism_Name	Species	Genotype	Isolate	GenBank_Title	Length	Nuc_Completeness	Geo_Location	Country	Host	Tissue_Specimen_Source	Submitters	Publications	Collection_Date	Release_Date	Molecule_type
LC644183	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2818	Human papillomavirus type 16 K2818 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644184	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2907	Human papillomavirus type 16 K2907 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644185	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2911	Human papillomavirus type 16 K2911 DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644186	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2928	Human papillomavirus type 16 K2928 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644187	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2821	Human papillomavirus type 16 K2821 DNA, complete genome	4728	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644188	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		22-20-P-030	Human papillomavirus type 16 22-20-P-030 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644189	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW0112	Human papillomavirus type 16 SW0112 DNA, complete genome	7911	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644190	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		22-20-P-005	Human papillomavirus type 16 22-20-P-005 DNA, complete genome	7907	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
LC644191	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2289	Human papillomavirus type 16 K2289 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Tanaka,K., Iwata,T., Kukimoto,I.			2021-07-31	dsDNA
MW320358	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain Northeast, complete genome	7909	complete	China: Northeast	China	Homo sapiens		Liu,M., Wu,Y.Y., Sun,Z.R., Wu,S., Wang,S.		2017-06-15	2021-01-12	dsDNA
MN961210	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 275	Human papillomavirus type 16 isolate InDRE 275, complete genome	7908	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961211	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 307	Human papillomavirus type 16 isolate InDRE 307, complete genome	7905	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961212	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 316	Human papillomavirus type 16 isolate InDRE 316, complete genome	7909	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961213	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 320	Human papillomavirus type 16 isolate InDRE 320, complete genome	7908	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961214	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 324	Human papillomavirus type 16 isolate InDRE 324, complete genome	7909	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961215	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 331	Human papillomavirus type 16 isolate InDRE 331, complete genome	7906	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961216	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 334	Human papillomavirus type 16 isolate InDRE 334, complete genome	7909	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MN961217	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		InDRE 335	Human papillomavirus type 16 isolate InDRE 335, complete genome	7909	complete	Mexico	Mexico	Homo sapiens		Manuell-Barrios,R.T., Fragoso-Fonseca,D.E., Garces-Ayala,F., Ramirez-Gonzalez,J.E., Escobar-Escamilla,N., Araiza-Rodriguez,A., Salvador-Patino,A., Mendieta-Condado,E.R.			2020-11-18	dsDNA
MT783409	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain kyd-n0116, complete genome	7908	complete	China	China	Homo sapiens		Zhang,W., Yang,S.		2016	2020-10-12	dsDNA
MT783410	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain kyd-s0216, complete genome	7906	complete	China	China	Homo sapiens		Zhang,W., Yang,S.		2016	2020-10-12	dsDNA
LR861897	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		LNS4390133_HPV16	Human papillomavirus type 16 isolate LNS4390133_HPV16, complete genome	7906	complete	Luxembourg	Luxembourg	Homo sapiens		Wienecke-Baldacchino K,A.			2020-09-01	dsDNA
LR861899	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		LNS4412578_HPV16	Human papillomavirus type 16 isolate LNS4412578_HPV16, complete genome	7907	complete	Luxembourg	Luxembourg	Homo sapiens		Wienecke-Baldacchino K,A.			2020-09-01	dsDNA
LC511105	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW061	Human papillomavirus type 16 SW061 genomic DNA, complete genome	7688	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511106	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW063	Human papillomavirus type 16 SW063 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511107	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW064	Human papillomavirus type 16 SW064 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511108	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW069	Human papillomavirus type 16 SW069 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511109	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		SW070	Human papillomavirus type 16 SW070 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511110	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		TK171	Human papillomavirus type 16 TK171 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511111	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		TK174	Human papillomavirus type 16 TK174 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
LC511112	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		TK179	Human papillomavirus type 16 TK179 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Yamaguchi,M., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T., Matsumoto,K., Kukimoto,I.			2019-11-26	dsDNA
MK484705	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		xuca1916	Human papillomavirus type 16 isolate xuca1916, complete genome	7912	complete	China	China	Homo sapiens		Xu,H., Zhang,W.		2018	2019-08-26	dsDNA
LC456180	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0013	Human papillomavirus type 16 K0013 genomic DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456181	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0075	Human papillomavirus type 16 K0075 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456182	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0183	Human papillomavirus type 16 K0183 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456183	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0256	Human papillomavirus type 16 K0256 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456184	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0379	Human papillomavirus type 16 K0379 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456185	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0924	Human papillomavirus type 16 K0924 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456186	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0976	Human papillomavirus type 16 K0976 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456187	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1332	Human papillomavirus type 16 K1332 genomic DNA, complete genome	7966	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456188	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1347	Human papillomavirus type 16 K1347 genomic DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456189	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1370	Human papillomavirus type 16 K1370 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456190	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1386	Human papillomavirus type 16 K1386 genomic DNA, complete genome	7908	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456191	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1551	Human papillomavirus type 16 K1551 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456192	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1630	Human papillomavirus type 16 K1630 genomic DNA, complete genome	7973	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456193	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1829	Human papillomavirus type 16 K1829 genomic DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456194	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1839	Human papillomavirus type 16 K1839 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456195	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1882	Human papillomavirus type 16 K1882 genomic DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456196	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1885	Human papillomavirus type 16 K1885 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456197	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1935	Human papillomavirus type 16 K1935 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456198	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0184	Human papillomavirus type 16 K0184 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456199	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K0948	Human papillomavirus type 16 K0948 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456200	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1309	Human papillomavirus type 16 K1309 genomic DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456201	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1429	Human papillomavirus type 16 K1429 genomic DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456606	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1753	Human papillomavirus type 16 K1753 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456607	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1755	Human papillomavirus type 16 K1755 DNA, complete genome	7904	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456608	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1784	Human papillomavirus type 16 K1784 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456609	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1792	Human papillomavirus type 16 K1792 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456610	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1805	Human papillomavirus type 16 K1805 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456611	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1809	Human papillomavirus type 16 K1809 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456612	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1825	Human papillomavirus type 16 K1825 DNA, complete genome	7863	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456613	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1844	Human papillomavirus type 16 K1844 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456614	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K1995	Human papillomavirus type 16 K1995 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456615	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2022	Human papillomavirus type 16 K2022 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456616	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2039	Human papillomavirus type 16 K2039 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456617	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2041	Human papillomavirus type 16 K2041 DNA, complete genome	7906	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456618	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2057	Human papillomavirus type 16 K2057 DNA, complete genome	7908	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456619	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2063	Human papillomavirus type 16 K2063 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456620	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2067	Human papillomavirus type 16 K2067 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456621	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2111	Human papillomavirus type 16 K2111 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456622	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2124	Human papillomavirus type 16 K2124 DNA, complete genome	7905	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456623	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2145	Human papillomavirus type 16 K2145 DNA, complete genome	7909	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
LC456624	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		K2175	Human papillomavirus type 16 K2175 DNA, complete genome	7895	complete	Japan	Japan	Homo sapiens		Kukimoto,I., Matsumoto,K., Hirose,Y., Tenjimbayashi,Y., Onuki,M., Iwata,T.			2019-03-14	dsDNA
